date,city,unemployment_rate,consumer_sentiment,foot_traffic_index,gas_price_per_gallon,cpi_food_away_home,local_population,restaurant_industry_index
2022-09-22,Chicago,6.49,66.4,87.0,3.96,263.32,62000,100.7
2022-09-23,Chicago,6.52,66.3,87.4,3.35,263.73,62000,97.1
2022-09-24,Chicago,6.47,66.5,87.7,3.69,262.59,62000,100.7
2022-09-25,Chicago,6.41,67.0,87.7,3.82,263.65,62000,96.1
2022-09-26,Chicago,6.4,67.1,87.7,3.77,263.82,62000,98.7
2022-09-27,Chicago,6.39,67.3,87.4,3.68,263.47,62000,99.5
2022-09-28,Chicago,6.45,67.0,86.9,2.82,265.46,62000,100.0
2022-09-29,Chicago,6.36,66.7,86.3,3.72,264.94,62000,98.8
2022-09-30,Chicago,6.35,66.8,86.4,3.73,264.47,62000,100.5
2022-10-01,Chicago,6.41,66.9,85.6,3.45,264.71,62000,97.8
2022-10-02,Chicago,6.38,66.8,85.3,3.27,262.14,62000,97.8
2022-10-03,Chicago,6.34,67.1,86.0,3.59,263.55,62000,99.5
2022-10-04,Chicago,6.32,67.4,85.9,3.27,264.18,62000,94.3
2022-10-05,Chicago,6.34,67.3,85.5,3.55,263.79,62000,101.1
2022-10-06,Chicago,6.44,66.8,85.6,3.1,263.91,62000,98.5
2022-10-07,Chicago,6.45,66.8,85.1,3.29,266.02,62000,99.2
2022-10-08,Chicago,6.48,66.8,85.1,3.52,264.29,62000,98.4
2022-10-09,Chicago,6.57,67.1,85.0,3.39,263.82,62000,98.0
2022-10-10,Chicago,6.54,67.0,85.2,3.53,263.8,62000,99.5
2022-10-11,Chicago,6.48,67.0,85.1,3.48,264.64,62000,99.0
2022-10-12,Chicago,6.48,67.2,85.5,3.25,264.9,62000,96.0
2022-10-13,Chicago,6.57,67.2,85.0,3.32,265.5,62000,102.5
2022-10-14,Chicago,6.6,66.8,85.3,3.22,261.13,62000,102.0
2022-10-15,Chicago,6.51,67.2,85.2,3.47,262.91,62000,100.2
2022-10-16,Chicago,6.56,67.0,85.4,3.78,262.68,62000,98.8
2022-10-17,Chicago,6.51,67.2,85.6,2.95,262.99,62000,101.7
2022-10-18,Chicago,6.51,66.9,85.5,3.26,262.36,62000,96.4
2022-10-19,Chicago,6.48,67.6,85.8,2.86,264.99,62000,103.2
2022-10-20,Chicago,6.46,67.8,85.4,3.56,261.86,62000,100.7
2022-10-21,Chicago,6.48,68.0,85.7,3.51,264.71,62000,99.5
2022-10-22,Chicago,6.52,68.1,85.9,3.46,263.83,62000,101.3
2022-10-23,Chicago,6.51,68.2,86.0,3.98,263.3,62000,100.0
2022-10-24,Chicago,6.5,68.6,86.3,3.61,265.75,62000,100.9
2022-10-25,Chicago,6.46,68.2,86.5,3.4,263.72,62000,98.6
2022-10-26,Chicago,6.41,68.4,86.6,3.32,265.16,62000,97.7
2022-10-27,Chicago,6.29,68.1,86.1,3.35,262.18,62000,98.4
2022-10-28,Chicago,6.41,68.1,86.2,4.09,264.57,62000,95.6
2022-10-29,Chicago,6.43,68.0,86.7,3.17,264.83,62000,99.2
2022-10-30,Chicago,6.47,68.1,86.8,3.67,264.82,62000,100.7
2022-10-31,Chicago,6.46,68.1,86.4,3.97,265.38,62000,97.5
2022-11-01,Chicago,6.59,67.8,86.3,3.74,263.62,62000,101.8
2022-11-02,Chicago,6.54,68.2,86.7,3.84,263.12,62000,99.0
2022-11-03,Chicago,6.54,67.6,86.8,3.17,263.98,62000,103.8
2022-11-04,Chicago,6.51,67.9,87.0,3.36,265.09,62000,100.7
2022-11-05,Chicago,6.49,67.6,87.5,3.5,263.56,62000,102.3
2022-11-06,Chicago,6.47,67.6,87.7,3.38,264.26,62000,98.8
2022-11-07,Chicago,6.51,68.1,87.6,3.26,264.78,62000,95.8
2022-11-08,Chicago,6.51,68.2,87.5,3.01,263.58,62000,97.7
2022-11-09,Chicago,6.45,68.2,87.8,3.67,264.27,62000,99.7
2022-11-10,Chicago,6.48,67.5,87.7,3.31,263.17,62000,100.6
2022-11-11,Chicago,6.48,67.4,88.6,3.23,265.4,62000,100.0
2022-11-12,Chicago,6.46,67.0,88.5,3.09,262.21,62000,98.4
2022-11-13,Chicago,6.43,66.8,88.1,3.05,266.24,62000,98.4
2022-11-14,Chicago,6.41,67.0,88.8,3.41,265.46,62000,100.8
2022-11-15,Chicago,6.42,66.8,89.1,3.16,266.26,62000,99.3
2022-11-16,Chicago,6.46,66.6,88.9,3.14,265.7,62000,100.8
2022-11-17,Chicago,6.5,66.3,88.8,3.45,264.67,62000,98.6
2022-11-18,Chicago,6.42,66.6,88.4,3.49,264.93,62000,101.2
2022-11-19,Chicago,6.41,66.9,88.3,3.35,264.92,62000,103.3
2022-11-20,Chicago,6.46,66.6,88.2,3.7,266.09,62000,99.0
2022-11-21,Chicago,6.53,66.4,88.0,3.17,264.55,62000,102.0
2022-11-22,Chicago,6.61,66.6,88.9,3.21,265.43,62000,99.9
2022-11-23,Chicago,6.63,66.6,88.6,3.63,264.74,62000,99.6
2022-11-24,Chicago,6.58,66.5,88.1,3.54,265.45,62000,104.1
2022-11-25,Chicago,6.59,66.3,88.3,3.71,265.61,62000,99.8
2022-11-26,Chicago,6.63,66.1,88.5,3.8,265.78,62000,101.0
2022-11-27,Chicago,6.62,66.0,88.2,3.33,265.52,62000,102.0
2022-11-28,Chicago,6.56,66.1,87.9,3.52,264.73,62000,102.9
2022-11-29,Chicago,6.66,66.2,88.0,3.22,264.27,62000,99.1
2022-11-30,Chicago,6.72,66.2,88.2,3.24,264.92,62000,101.8
2022-12-01,Chicago,6.58,66.1,87.9,3.79,263.55,62000,100.2
2022-12-02,Chicago,6.61,66.0,88.0,3.53,266.22,62000,97.9
2022-12-03,Chicago,6.54,65.9,87.7,3.66,265.04,62000,97.6
2022-12-04,Chicago,6.49,65.7,87.7,3.97,265.51,62000,100.2
2022-12-05,Chicago,6.55,65.2,87.8,3.71,265.02,62000,99.2
2022-12-06,Chicago,6.56,65.3,88.0,3.29,266.07,62000,97.3
2022-12-07,Chicago,6.62,65.2,87.4,3.48,265.77,62000,100.2
2022-12-08,Chicago,6.68,65.2,87.5,3.38,265.97,62000,102.4
2022-12-09,Chicago,6.73,64.6,87.6,3.38,265.01,62000,99.1
2022-12-10,Chicago,6.77,64.9,87.7,3.56,266.1,62000,98.9
2022-12-11,Chicago,6.8,64.7,87.5,3.36,262.67,62000,100.4
2022-12-12,Chicago,6.86,64.6,87.3,3.53,266.57,62000,97.1
2022-12-13,Chicago,6.85,64.5,87.2,3.34,265.08,62000,101.9
2022-12-14,Chicago,6.8,65.0,87.5,2.84,265.93,62000,103.3
2022-12-15,Chicago,6.98,65.1,88.0,2.98,264.35,62000,103.7
2022-12-16,Chicago,7.02,64.6,87.7,3.25,264.59,62000,96.9
2022-12-17,Chicago,6.99,64.6,87.5,3.55,266.41,62000,100.8
2022-12-18,Chicago,7.01,64.9,88.0,3.42,264.75,62000,99.5
2022-12-19,Chicago,6.96,64.7,87.9,3.48,266.38,62000,104.8
2022-12-20,Chicago,7.02,64.7,87.2,3.66,266.5,62000,100.2
2022-12-21,Chicago,7.03,64.4,87.0,3.81,265.67,62000,99.9
2022-12-22,Chicago,7.03,64.5,86.6,3.24,265.86,62000,102.0
2022-12-23,Chicago,7.01,65.0,86.3,3.37,263.39,62000,100.6
2022-12-24,Chicago,7.04,64.9,86.3,3.68,265.16,62000,98.3
2022-12-25,Chicago,7.11,64.9,86.6,3.91,266.11,62000,100.0
2022-12-26,Chicago,7.13,65.0,86.6,3.32,265.56,62000,98.3
2022-12-27,Chicago,7.15,65.1,86.3,3.88,267.04,62000,100.0
2022-12-28,Chicago,7.14,65.1,86.2,3.81,266.94,62000,99.9
2022-12-29,Chicago,7.16,64.9,86.0,3.55,265.59,62000,98.3
2022-12-30,Chicago,7.13,64.9,85.9,4.0,265.83,62000,101.0
2022-12-31,Chicago,7.12,65.0,86.6,3.11,266.1,62000,97.4
2023-01-01,Chicago,7.1,65.4,86.3,3.25,264.86,62000,101.2
2023-01-02,Chicago,7.11,65.4,86.3,3.41,265.13,62000,100.7
2023-01-03,Chicago,7.11,65.7,85.9,3.12,264.47,62000,102.4
2023-01-04,Chicago,7.14,65.6,86.3,3.33,264.66,62000,98.9
2023-01-05,Chicago,7.21,66.2,86.3,3.48,264.09,62000,99.0
2023-01-06,Chicago,7.22,66.3,85.7,3.55,264.27,62000,101.0
2023-01-07,Chicago,7.24,66.3,85.9,3.63,264.84,62000,98.8
2023-01-08,Chicago,7.27,66.3,85.9,3.2,265.97,62000,99.8
2023-01-09,Chicago,7.3,66.3,85.9,3.93,263.75,62000,101.0
2023-01-10,Chicago,7.3,66.5,86.4,3.31,266.84,62000,101.1
2023-01-11,Chicago,7.23,66.4,86.3,2.99,265.96,62000,98.9
2023-01-12,Chicago,7.17,66.4,86.5,3.34,264.92,62000,98.8
2023-01-13,Chicago,7.25,66.4,86.9,3.27,264.49,62000,101.2
2023-01-14,Chicago,7.36,66.4,87.7,3.83,266.17,62000,100.3
2023-01-15,Chicago,7.34,66.5,87.6,3.65,265.0,62000,98.7
2023-01-16,Chicago,7.29,66.3,88.0,3.55,265.43,62000,98.6
2023-01-17,Chicago,7.33,66.3,88.3,3.46,263.8,62000,99.6
2023-01-18,Chicago,7.4,66.3,88.0,3.22,266.45,62000,101.2
2023-01-19,Chicago,7.39,66.6,88.4,3.55,264.65,62000,100.9
2023-01-20,Chicago,7.45,66.6,88.5,3.57,266.14,62000,102.5
2023-01-21,Chicago,7.39,66.7,88.1,3.37,264.01,62000,100.6
2023-01-22,Chicago,7.37,66.4,87.8,3.9,266.72,62000,102.9
2023-01-23,Chicago,7.44,66.7,87.9,3.35,265.79,62000,98.5
2023-01-24,Chicago,7.54,66.5,88.0,3.91,267.44,62000,100.0
2023-01-25,Chicago,7.62,66.2,88.2,3.37,266.95,62000,97.8
2023-01-26,Chicago,7.66,65.9,88.5,3.69,264.37,62000,100.9
2023-01-27,Chicago,7.67,65.6,88.3,4.08,266.63,62000,99.6
2023-01-28,Chicago,7.7,65.4,87.8,3.47,266.8,62000,95.7
2023-01-29,Chicago,7.6,64.9,88.2,3.13,265.72,62000,100.1
2023-01-30,Chicago,7.55,64.8,88.3,3.41,266.92,62000,98.1
2023-01-31,Chicago,7.51,65.1,88.6,4.05,263.36,62000,99.9
2023-02-01,Chicago,7.5,65.1,88.0,3.23,265.43,62000,101.9
2023-02-02,Chicago,7.47,65.4,87.6,3.57,266.58,62000,98.0
2023-02-03,Chicago,7.55,65.7,87.3,4.08,264.21,62000,98.0
2023-02-04,Chicago,7.53,65.3,87.0,3.36,266.96,62000,100.1
2023-02-05,Chicago,7.58,65.1,87.6,3.39,265.78,62000,97.8
2023-02-06,Chicago,7.61,65.1,87.7,3.74,266.55,62000,98.9
2023-02-07,Chicago,7.6,65.6,88.1,3.36,267.54,62000,99.2
2023-02-08,Chicago,7.57,65.7,88.1,3.43,266.98,62000,100.4
2023-02-09,Chicago,7.58,66.6,88.1,3.44,264.31,62000,98.7
2023-02-10,Chicago,7.59,66.3,88.0,3.8,265.69,62000,100.8
2023-02-11,Chicago,7.61,66.2,88.3,3.57,265.84,62000,96.8
2023-02-12,Chicago,7.71,66.2,87.9,3.5,266.24,62000,101.5
2023-02-13,Chicago,7.73,65.9,87.8,3.27,267.23,62000,100.5
2023-02-14,Chicago,7.81,65.9,87.7,3.71,265.87,62000,96.6
2023-02-15,Chicago,7.87,65.8,88.1,3.62,264.78,62000,99.9
2023-02-16,Chicago,7.85,65.5,88.0,3.14,266.28,62000,103.8
2023-02-17,Chicago,7.78,65.4,88.9,3.92,267.51,62000,100.9
2023-02-18,Chicago,7.71,65.5,88.8,3.18,266.95,62000,103.0
2023-02-19,Chicago,7.82,65.5,89.0,3.47,265.97,62000,103.5
2023-02-20,Chicago,7.89,65.4,89.4,3.67,265.81,62000,100.6
2023-02-21,Chicago,7.9,65.8,89.1,3.38,265.49,62000,99.2
2023-02-22,Chicago,7.97,66.3,89.1,3.7,266.43,62000,100.5
2023-02-23,Chicago,7.96,65.9,88.7,3.96,266.11,62000,101.0
2023-02-24,Chicago,7.96,66.0,88.5,3.35,266.26,62000,99.4
2023-02-25,Chicago,7.94,66.2,88.9,3.43,267.55,62000,99.1
2023-02-26,Chicago,8.03,66.4,89.1,3.28,265.62,62000,99.1
2023-02-27,Chicago,8.11,66.5,89.3,3.1,265.88,62000,98.5
2023-02-28,Chicago,8.11,66.5,90.0,3.21,268.16,62000,97.3
2023-03-01,Chicago,8.07,66.0,89.9,3.39,265.92,62000,101.2
2023-03-02,Chicago,8.09,65.9,88.9,4.04,266.76,62000,98.3
2023-03-03,Chicago,8.05,65.8,88.6,3.88,266.65,62000,100.5
2023-03-04,Chicago,8.1,65.6,88.7,3.05,265.86,62000,98.2
2023-03-05,Chicago,8.15,65.6,88.3,3.28,267.27,62000,96.1
2023-03-06,Chicago,8.19,65.7,88.3,3.46,265.99,62000,102.9
2023-03-07,Chicago,8.19,65.3,87.8,3.01,266.23,62000,100.0
2023-03-08,Chicago,8.15,65.1,87.9,3.95,266.87,62000,102.3
2023-03-09,Chicago,8.16,65.1,87.7,3.42,267.89,62000,99.5
2023-03-10,Chicago,8.15,64.9,87.6,3.47,267.13,62000,99.5
2023-03-11,Chicago,8.14,65.2,87.1,4.16,266.53,62000,102.0
2023-03-12,Chicago,8.13,65.2,86.5,3.27,265.53,62000,97.7
2023-03-13,Chicago,8.1,65.7,86.7,2.76,266.55,62000,102.6
2023-03-14,Chicago,8.12,65.7,86.7,3.37,266.96,62000,98.9
2023-03-15,Chicago,8.06,65.3,87.4,3.32,265.89,62000,99.1
2023-03-16,Chicago,7.96,65.5,87.3,3.32,267.53,62000,99.6
2023-03-17,Chicago,7.92,65.7,87.6,3.37,267.31,62000,102.3
2023-03-18,Chicago,7.96,65.9,87.4,3.7,265.91,62000,104.8
2023-03-19,Chicago,7.99,66.1,86.9,3.92,266.79,62000,98.6
2023-03-20,Chicago,7.98,66.2,87.0,3.17,268.03,62000,99.6
2023-03-21,Chicago,7.94,66.0,86.9,3.12,265.97,62000,100.1
2023-03-22,Chicago,8.0,66.0,87.0,3.53,266.73,62000,100.8
2023-03-23,Chicago,7.97,65.9,87.1,3.73,267.38,62000,101.1
2023-03-24,Chicago,7.91,65.9,87.1,4.0,266.08,62000,102.8
2023-03-25,Chicago,7.9,65.7,87.0,3.18,265.99,62000,103.9
2023-03-26,Chicago,7.85,65.2,86.9,2.94,264.64,62000,99.4
2023-03-27,Chicago,7.75,64.4,86.7,2.98,267.63,62000,98.5
2023-03-28,Chicago,7.72,64.6,86.7,3.72,267.38,62000,99.0
2023-03-29,Chicago,7.75,64.6,86.5,3.42,265.67,62000,101.5
2023-03-30,Chicago,7.68,65.0,86.0,3.11,266.62,62000,100.3
2023-03-31,Chicago,7.73,64.7,86.7,3.89,267.2,62000,103.2
2023-04-01,Chicago,7.76,64.7,86.1,3.49,265.19,62000,98.8
2023-04-02,Chicago,7.75,64.8,85.8,3.53,267.52,62000,102.3
2023-04-03,Chicago,7.75,65.2,86.0,3.91,266.75,62000,98.7
2023-04-04,Chicago,7.75,65.6,85.7,3.15,267.27,62000,100.3
2023-04-05,Chicago,7.72,66.2,86.2,3.6,266.87,62000,101.9
2023-04-06,Chicago,7.75,66.4,86.2,3.65,266.32,62000,98.2
2023-04-07,Chicago,7.68,66.3,86.7,3.86,264.6,62000,98.7
2023-04-08,Chicago,7.66,65.7,87.1,3.79,268.03,62000,99.3
2023-04-09,Chicago,7.64,65.2,87.1,3.19,267.44,62000,100.5
2023-04-10,Chicago,7.73,64.8,86.5,3.28,267.62,62000,99.3
2023-04-11,Chicago,7.74,65.1,86.7,3.36,265.88,62000,101.2
2023-04-12,Chicago,7.74,64.7,86.8,3.22,266.45,62000,101.0
2023-04-13,Chicago,7.7,65.0,86.8,3.29,266.63,62000,100.8
2023-04-14,Chicago,7.73,64.8,87.2,4.14,265.42,62000,96.1
2023-04-15,Chicago,7.77,65.4,87.6,2.83,267.8,62000,104.6
2023-04-16,Chicago,7.71,65.7,87.4,3.25,266.91,62000,100.0
2023-04-17,Chicago,7.67,65.6,87.6,3.36,267.21,62000,101.8
2023-04-18,Chicago,7.64,65.2,87.5,3.05,265.83,62000,99.8
2023-04-19,Chicago,7.69,64.9,87.6,3.52,267.38,62000,101.9
2023-04-20,Chicago,7.72,64.8,87.4,3.39,268.99,62000,99.9
2023-04-21,Chicago,7.7,65.1,87.5,2.91,267.9,62000,95.2
2023-04-22,Chicago,7.74,64.9,87.7,3.23,266.32,62000,100.7
2023-04-23,Chicago,7.69,64.8,87.7,3.69,267.96,62000,98.6
2023-04-24,Chicago,7.71,64.4,87.5,3.01,266.4,62000,102.3
2023-04-25,Chicago,7.77,63.9,87.9,3.78,267.56,62000,100.3
2023-04-26,Chicago,7.76,64.2,87.7,2.94,267.71,62000,97.3
2023-04-27,Chicago,7.71,64.2,88.2,3.08,268.14,62000,102.4
2023-04-28,Chicago,7.77,64.0,88.1,3.94,267.22,62000,97.0
2023-04-29,Chicago,7.78,64.3,87.8,3.35,267.88,62000,98.5
2023-04-30,Chicago,7.75,64.1,87.7,3.47,267.68,62000,99.3
2023-05-01,Chicago,7.78,64.0,88.5,3.72,267.73,62000,96.5
2023-05-02,Chicago,7.74,64.0,88.9,3.32,266.5,62000,96.2
2023-05-03,Chicago,7.67,63.7,89.0,3.77,269.0,62000,98.0
2023-05-04,Chicago,7.7,63.7,89.3,3.73,267.74,62000,95.4
2023-05-05,Chicago,7.7,63.7,89.5,3.58,267.09,62000,102.3
2023-05-06,Chicago,7.72,63.7,90.1,3.61,267.04,62000,100.6
2023-05-07,Chicago,7.76,63.7,90.5,3.57,267.77,62000,99.5
2023-05-08,Chicago,7.83,63.5,89.8,2.84,267.23,62000,102.0
2023-05-09,Chicago,7.88,63.8,89.6,3.58,267.21,62000,99.9
2023-05-10,Chicago,7.92,63.8,89.4,3.19,266.75,62000,98.4
2023-05-11,Chicago,7.83,64.1,89.6,2.83,265.75,62000,101.6
2023-05-12,Chicago,7.78,63.9,89.5,3.33,268.5,62000,101.8
2023-05-13,Chicago,7.83,63.4,89.8,3.25,269.25,62000,100.4
2023-05-14,Chicago,7.89,63.6,89.6,3.2,267.91,62000,102.4
2023-05-15,Chicago,7.89,63.6,89.5,3.16,267.52,62000,96.9
2023-05-16,Chicago,7.9,64.2,89.1,3.14,267.68,62000,98.5
2023-05-17,Chicago,7.9,64.3,89.9,3.17,269.86,62000,100.5
2023-05-18,Chicago,7.92,64.6,90.4,3.06,266.85,62000,100.4
2023-05-19,Chicago,7.96,65.0,89.8,3.18,267.79,62000,100.0
2023-05-20,Chicago,8.02,64.5,89.9,3.12,267.4,62000,100.7
2023-05-21,Chicago,8.05,65.1,90.0,3.29,266.66,62000,100.3
2023-05-22,Chicago,7.98,64.9,89.9,3.31,267.8,62000,97.6
2023-05-23,Chicago,8.0,64.9,90.5,3.22,267.76,62000,100.4
2023-05-24,Chicago,8.01,65.0,90.6,3.25,267.56,62000,100.3
2023-05-25,Chicago,7.96,65.1,90.5,3.98,269.68,62000,98.0
2023-05-26,Chicago,7.94,64.9,90.9,2.79,267.34,62000,99.9
2023-05-27,Chicago,7.96,64.9,90.7,2.89,267.28,62000,100.7
2023-05-28,Chicago,7.92,64.8,90.4,3.07,266.08,62000,100.5
2023-05-29,Chicago,7.95,64.7,90.6,3.71,267.98,62000,100.8
2023-05-30,Chicago,7.9,64.9,90.8,3.85,268.81,62000,99.7
2023-05-31,Chicago,7.95,64.7,90.5,2.99,267.41,62000,100.4
2023-06-01,Chicago,7.94,64.6,90.4,3.6,267.19,62000,97.5
2023-06-02,Chicago,7.95,64.3,91.3,4.14,267.74,62000,100.0
2023-06-03,Chicago,7.88,64.1,90.7,3.59,269.28,62000,97.6
2023-06-04,Chicago,7.9,64.4,90.3,3.25,268.82,62000,101.7
2023-06-05,Chicago,7.94,64.5,90.0,3.43,265.8,62000,103.0
2023-06-06,Chicago,7.96,64.8,90.7,2.98,266.73,62000,100.6
2023-06-07,Chicago,8.03,64.4,90.5,3.64,267.03,62000,98.5
2023-06-08,Chicago,8.08,64.4,90.2,3.46,269.31,62000,101.2
2023-06-09,Chicago,8.11,64.9,90.0,3.28,268.42,62000,101.2
2023-06-10,Chicago,8.06,64.7,89.9,2.87,270.27,62000,100.4
2023-06-11,Chicago,8.05,65.1,89.8,3.77,267.79,62000,97.0
2023-06-12,Chicago,7.99,65.1,89.9,3.88,268.23,62000,101.2
2023-06-13,Chicago,7.93,65.3,89.5,3.5,267.26,62000,102.1
2023-06-14,Chicago,7.92,64.7,90.1,2.85,266.41,62000,98.9
2023-06-15,Chicago,7.87,64.7,90.4,3.77,267.59,62000,99.1
2023-06-16,Chicago,7.85,65.1,90.1,3.2,267.62,62000,99.2
2023-06-17,Chicago,7.75,64.4,90.3,3.01,265.62,62000,101.1
2023-06-18,Chicago,7.69,64.1,90.2,3.39,267.58,62000,101.1
2023-06-19,Chicago,7.73,63.6,90.2,3.28,269.43,62000,101.2
2023-06-20,Chicago,7.74,63.2,90.4,3.77,267.74,62000,97.0
2023-06-21,Chicago,7.72,63.1,91.0,3.53,268.38,62000,98.2
2023-06-22,Chicago,7.74,63.2,91.1,3.11,267.49,62000,100.9
2023-06-23,Chicago,7.74,63.3,91.6,2.87,267.53,62000,101.5
2023-06-24,Chicago,7.75,63.3,91.3,4.25,267.36,62000,101.0
2023-06-25,Chicago,7.8,62.9,91.8,3.28,269.1,62000,101.9
2023-06-26,Chicago,7.88,62.5,91.9,3.1,269.04,62000,99.8
2023-06-27,Chicago,7.85,62.8,91.9,3.42,269.23,62000,100.0
2023-06-28,Chicago,7.75,63.1,91.4,3.68,268.2,62000,97.6
2023-06-29,Chicago,7.76,63.1,91.4,4.0,268.98,62000,100.1
2023-06-30,Chicago,7.72,63.4,91.2,3.96,266.36,62000,99.1
2023-07-01,Chicago,7.84,64.0,91.4,3.07,268.1,62000,99.4
2023-07-02,Chicago,7.9,64.3,91.4,3.27,269.26,62000,104.1
2023-07-03,Chicago,7.91,64.5,91.9,3.17,268.18,62000,98.2
2023-07-04,Chicago,7.96,64.2,91.9,3.59,267.29,62000,101.1
2023-07-05,Chicago,8.0,63.9,91.6,3.38,268.32,62000,95.6
2023-07-06,Chicago,7.92,63.7,91.3,3.78,267.62,62000,102.5
2023-07-07,Chicago,7.91,64.2,92.1,2.98,268.91,62000,101.4
2023-07-08,Chicago,8.01,64.2,92.4,3.83,270.74,62000,99.3
2023-07-09,Chicago,8.03,63.8,92.2,3.48,266.5,62000,98.5
2023-07-10,Chicago,8.07,63.5,91.7,3.48,269.32,62000,98.2
2023-07-11,Chicago,8.1,64.3,92.6,3.24,268.51,62000,97.3
2023-07-12,Chicago,8.19,65.0,92.6,3.37,268.01,62000,101.8
2023-07-13,Chicago,8.25,64.5,92.9,3.07,267.38,62000,97.5
2023-07-14,Chicago,8.18,64.0,93.5,3.2,267.97,62000,98.4
2023-07-15,Chicago,8.08,63.8,93.1,4.34,267.81,62000,105.9
2023-07-16,Chicago,8.0,64.5,93.0,3.34,268.14,62000,100.8
2023-07-17,Chicago,8.11,64.9,93.5,3.89,270.14,62000,101.9
2023-07-18,Chicago,8.09,64.5,93.3,3.2,271.29,62000,101.4
2023-07-19,Chicago,8.1,64.3,93.4,4.31,268.85,62000,101.5
2023-07-20,Chicago,8.03,64.6,93.1,3.44,266.62,62000,96.1
2023-07-21,Chicago,8.07,64.4,92.8,3.42,268.4,62000,102.0
2023-07-22,Chicago,8.11,64.1,92.3,3.25,269.95,62000,99.6
2023-07-23,Chicago,8.13,64.3,92.4,3.15,268.43,62000,101.9
2023-07-24,Chicago,8.19,64.6,92.8,3.15,268.14,62000,98.1
2023-07-25,Chicago,8.24,64.3,92.8,3.4,269.35,62000,99.6
2023-07-26,Chicago,8.17,64.2,92.5,4.15,269.36,62000,100.0
2023-07-27,Chicago,8.25,64.2,91.6,3.49,268.79,62000,100.3
2023-07-28,Chicago,8.28,64.3,91.5,4.31,266.12,62000,98.7
2023-07-29,Chicago,8.28,64.2,91.5,3.17,266.92,62000,103.3
2023-07-30,Chicago,8.19,64.0,92.3,3.31,267.47,62000,102.1
2023-07-31,Chicago,8.2,64.4,92.8,3.49,268.6,62000,99.8
2023-08-01,Chicago,8.13,64.4,93.6,3.76,268.86,62000,96.4
2023-08-02,Chicago,8.14,64.2,92.5,3.79,267.64,62000,100.7
2023-08-03,Chicago,8.13,64.4,92.4,3.37,269.67,62000,98.3
2023-08-04,Chicago,8.1,64.2,92.7,3.59,268.38,62000,103.2
2023-08-05,Chicago,8.12,64.4,93.0,3.36,268.01,62000,97.2
2023-08-06,Chicago,8.16,64.7,91.6,3.99,270.15,62000,99.1
2023-08-07,Chicago,8.25,65.1,91.7,3.78,269.22,62000,98.5
2023-08-08,Chicago,8.24,65.2,91.1,3.49,268.28,62000,100.6
2023-08-09,Chicago,8.26,65.3,91.0,3.36,269.97,62000,97.8
2023-08-10,Chicago,8.19,65.4,90.5,3.46,268.89,62000,102.5
2023-08-11,Chicago,8.29,65.4,90.6,3.66,267.6,62000,100.0
2023-08-12,Chicago,8.38,65.5,91.3,3.92,270.43,62000,102.2
2023-08-13,Chicago,8.46,65.8,90.8,3.96,266.96,62000,97.3
2023-08-14,Chicago,8.48,65.9,89.9,3.6,268.61,62000,99.4
2023-08-15,Chicago,8.53,66.0,89.3,3.38,268.9,62000,101.1
2023-08-16,Chicago,8.59,66.0,89.3,4.15,268.85,62000,102.5
2023-08-17,Chicago,8.6,66.3,89.9,3.35,269.72,62000,100.1
2023-08-18,Chicago,8.58,66.6,89.8,3.56,269.89,62000,98.9
2023-08-19,Chicago,8.69,66.5,89.7,3.51,268.73,62000,100.7
2023-08-20,Chicago,8.67,66.7,90.5,3.37,268.4,62000,103.4
2023-08-21,Chicago,8.66,67.1,91.1,3.71,269.68,62000,102.3
2023-08-22,Chicago,8.71,67.0,91.2,3.37,269.77,62000,102.3
2023-08-23,Chicago,8.6,67.3,91.5,3.37,268.71,62000,100.2
2023-08-24,Chicago,8.64,66.6,92.0,3.18,269.08,62000,104.5
2023-08-25,Chicago,8.6,66.4,91.9,3.73,269.45,62000,98.2
2023-08-26,Chicago,8.56,66.4,92.3,3.67,268.36,62000,99.0
2023-08-27,Chicago,8.55,67.1,92.0,3.37,268.69,62000,102.1
2023-08-28,Chicago,8.59,67.1,92.2,3.47,269.1,62000,100.0
2023-08-29,Chicago,8.58,67.1,92.0,3.34,269.86,62000,99.4
2023-08-30,Chicago,8.54,66.8,92.2,3.02,269.75,62000,100.0
2023-08-31,Chicago,8.47,67.2,92.4,3.41,268.38,62000,102.1
2023-09-01,Chicago,8.45,67.3,92.8,3.02,270.06,62000,103.4
2023-09-02,Chicago,8.41,67.7,93.3,3.35,270.19,62000,99.2
2023-09-03,Chicago,8.41,67.7,93.0,3.55,268.5,62000,99.4
2023-09-04,Chicago,8.52,67.9,93.1,3.88,269.84,62000,102.1
2023-09-05,Chicago,8.54,67.6,92.5,3.37,266.64,62000,99.1
2023-09-06,Chicago,8.56,67.7,92.1,3.15,268.94,62000,102.9
2023-09-07,Chicago,8.61,67.7,92.1,3.45,268.78,62000,101.2
2023-09-08,Chicago,8.7,67.6,92.0,3.67,267.09,62000,99.5
2023-09-09,Chicago,8.74,67.3,91.9,3.69,268.31,62000,99.9
2023-09-10,Chicago,8.74,67.1,92.0,4.17,269.7,62000,96.9
2023-09-11,Chicago,8.74,67.5,91.7,3.87,269.82,62000,102.4
2023-09-12,Chicago,8.74,67.8,91.9,3.88,268.55,62000,99.0
2023-09-13,Chicago,8.78,68.1,91.7,3.31,269.56,62000,102.8
